From	To
ENSP00000248879	DGC6L_HUMAN
ENSP00000381298	LONF1_HUMAN
ENSP00000296091	ZN502_HUMAN
ENSP00000317257	B0QZ18_HUMAN
ENSP00000371394	SYT8_HUMAN
ENSP00000455971	F229A_HUMAN
ENSP00000316377	DLGP1_HUMAN
ENSP00000384160	RBM33_HUMAN
ENSP00000322617	5HT3C_HUMAN
ENSP00000352821	ZDH14_HUMAN
ENSP00000333697	T179B_HUMAN
ENSP00000419417	CA052_HUMAN
ENSP00000222284	TM147_HUMAN
ENSP00000371554	SODE_HUMAN
ENSP00000295756	TRAT1_HUMAN
ENSP00000479518	MYO19_HUMAN
ENSP00000267594	F181A_HUMAN
ENSP00000282111	TF7L1_HUMAN
ENSP00000426359	MCIN_HUMAN
ENSP00000332757	FUT10_HUMAN
ENSP00000388337	SC61G_HUMAN
ENSP00000367942	GDF9_HUMAN
ENSP00000467290	SEM6B_HUMAN
ENSP00000430955	RN145_HUMAN
ENSP00000331915	RFLB_HUMAN
ENSP00000424176	EPPI_HUMAN
ENSP00000234038	PP1R7_HUMAN
ENSP00000387593	TANC2_HUMAN
ENSP00000369725	O52A1_HUMAN
ENSP00000416739	RECQ1_HUMAN
ENSP00000414359	PSA1_HUMAN
ENSP00000365908	PRUN2_HUMAN
ENSP00000295628	LRC58_HUMAN
ENSP00000365687	PTF1A_HUMAN
ENSP00000387911	PARN_HUMAN
ENSP00000198767	RRN3_HUMAN
ENSP00000251157	DOCK7_HUMAN
ENSP00000452697	SC11A_HUMAN
ENSP00000324842	AACS_HUMAN
ENSP00000394078	LR74B_HUMAN
ENSP00000380378	LIS1_HUMAN
ENSP00000375844	CAN10_HUMAN
ENSP00000263734	EPAS1_HUMAN
ENSP00000412178	DGKZ_HUMAN
ENSP00000420040	KCIP2_HUMAN
ENSP00000363482	WAC2C_HUMAN
ENSP00000265062	RAB7A_HUMAN
ENSP00000444935	PA1B3_HUMAN
ENSP00000345797	KRBX4_HUMAN
ENSP00000327557	ACP7_HUMAN
ENSP00000481358	T191B_HUMAN
ENSP00000267484	RTN1_HUMAN
ENSP00000360158	PKHD1_HUMAN
ENSP00000332656	ENPP7_HUMAN
ENSP00000472959	ZN730_HUMAN
ENSP00000302843	DJC18_HUMAN
ENSP00000376077	SUMO1_HUMAN
ENSP00000262999	UCP1_HUMAN
ENSP00000319591	KCND3_HUMAN
ENSP00000377224	CDN2D_HUMAN
ENSP00000253457	EMC8_HUMAN
ENSP00000367086	BACH_HUMAN
ENSP00000261170	GUC2C_HUMAN
ENSP00000385721	GGT2_HUMAN
ENSP00000320566	ING3_HUMAN
ENSP00000371253	PUR2_HUMAN
ENSP00000360498	RM41_HUMAN
ENSP00000365840	ENTP6_HUMAN
ENSP00000355306	CA174_HUMAN
ENSP00000380053	LEUTX_HUMAN
ENSP00000448789	OR9A4_HUMAN
ENSP00000437790	CAD22_HUMAN
ENSP00000328551	RAB28_HUMAN
ENSP00000448517	CBPM_HUMAN
ENSP00000262418	B3AT_HUMAN
ENSP00000481184	CT458_HUMAN
ENSP00000222005	CDC37_HUMAN
ENSP00000305877	NMUR1_HUMAN
ENSP00000262878	SAMH1_HUMAN
ENSP00000332111	EFC13_HUMAN
ENSP00000357459	DSRAD_HUMAN
ENSP00000365413	S28A3_HUMAN
ENSP00000449079	RDH12_HUMAN
ENSP00000360540	CEP55_HUMAN
ENSP00000375478	KR103_HUMAN
ENSP00000330587	MT1H_HUMAN
ENSP00000331577	ZN397_HUMAN
ENSP00000466298	STX10_HUMAN
ENSP00000351908	M3K5_HUMAN
ENSP00000306881	SC23A_HUMAN
ENSP00000286201	FZD7_HUMAN
ENSP00000383611	CCNL2_HUMAN
ENSP00000343140	XIRP1_HUMAN
ENSP00000378089	NMB_HUMAN
ENSP00000301607	EVPL_HUMAN
ENSP00000396304	CLD25_HUMAN
ENSP00000318270	PROM2_HUMAN
ENSP00000246895	STAT_HUMAN
ENSP00000302530	BUB1_HUMAN
ENSP00000330278	PKHH1_HUMAN
ENSP00000357134	O10R2_HUMAN
ENSP00000263956	TF3C3_HUMAN
ENSP00000437468	CC166_HUMAN
ENSP00000373583	STPG3_HUMAN
ENSP00000360968	CP4X1_HUMAN
ENSP00000386201	T2R41_HUMAN
ENSP00000284136	SEM3D_HUMAN
ENSP00000295150	F228A_HUMAN
ENSP00000258613	THSD1_HUMAN
ENSP00000404517	KR213_HUMAN
ENSP00000300773	O51B5_HUMAN
ENSP00000299314	GNPTA_HUMAN
ENSP00000368990	OR6C1_HUMAN
ENSP00000262765	QRIC2_HUMAN
ENSP00000005257	RALA_HUMAN
ENSP00000273173	S22AE_HUMAN
ENSP00000358696	PLXA3_HUMAN
ENSP00000327732	CG061_HUMAN
ENSP00000264703	FNDC4_HUMAN
ENSP00000296350	TRFM_HUMAN
ENSP00000159087	ANO8_HUMAN
ENSP00000455711	SCRT1_HUMAN
ENSP00000262219	ANX13_HUMAN
ENSP00000353600	ST1A4_HUMAN
ENSP00000306328	S2533_HUMAN
ENSP00000388402	TISB_HUMAN
ENSP00000371728	NRSN2_HUMAN
ENSP00000381773	TOP3B_HUMAN
ENSP00000424226	TEN3_HUMAN
ENSP00000336831	PLSI_HUMAN
ENSP00000320084	CD276_HUMAN
ENSP00000347043	ZN649_HUMAN
ENSP00000276689	NDUB9_HUMAN
ENSP00000005286	T132A_HUMAN
ENSP00000369349	KRT81_HUMAN
ENSP00000356574	QSOX1_HUMAN
ENSP00000258770	FAKD4_HUMAN
ENSP00000350467	NAT9_HUMAN
ENSP00000415579	CTCFL_HUMAN
ENSP00000483386	RIM3A_HUMAN
ENSP00000318086	MA7D3_HUMAN
ENSP00000465617	IER2_HUMAN
ENSP00000354511	COMT_HUMAN
ENSP00000265627	PON3_HUMAN
ENSP00000292035	MED27_HUMAN
ENSP00000249014	BORG5_HUMAN
ENSP00000368737	T170B_HUMAN
ENSP00000442699	HTSF1_HUMAN
ENSP00000403441	ZNF30_HUMAN
ENSP00000381984	RPR1A_HUMAN
ENSP00000362435	TM35B_HUMAN
ENSP00000403130	TM233_HUMAN
ENSP00000231134	PCDB5_HUMAN
ENSP00000347345	RPC8_HUMAN
ENSP00000157812	PRS6B_HUMAN
ENSP00000382697	ROCK1_HUMAN
ENSP00000264832	ICAM1_HUMAN
ENSP00000358035	ATL4_HUMAN
ENSP00000358802	KCNC4_HUMAN
ENSP00000263512	P3_HUMAN
ENSP00000205214	ACSF4_HUMAN
ENSP00000344829	QPCT_HUMAN
ENSP00000394316	BZW1_HUMAN
ENSP00000262961	ZFR2_HUMAN
ENSP00000386807	CD048_HUMAN
ENSP00000482907	A0A087WZV0_HUMAN
ENSP00000340505	SENP8_HUMAN
ENSP00000358795	NEUL1_HUMAN
ENSP00000348849	RS26_HUMAN
ENSP00000361824	SPTN1_HUMAN
ENSP00000454500	H3BMQ9_HUMAN
ENSP00000282841	GGPPS_HUMAN
ENSP00000380178	UB2G1_HUMAN
ENSP00000304292	ANR27_HUMAN
ENSP00000300413	SMD1_HUMAN
ENSP00000324527	MYO1D_HUMAN
ENSP00000369814	AK1C4_HUMAN
ENSP00000354377	ZN37A_HUMAN
ENSP00000245816	CLPP_HUMAN
ENSP00000308782	GPVI_HUMAN
ENSP00000345716	NKAPL_HUMAN
ENSP00000366528	TM252_HUMAN
ENSP00000305919	HTRA4_HUMAN
ENSP00000480524	GTD2B_HUMAN
ENSP00000345808	RHG12_HUMAN
ENSP00000367595	TPRGL_HUMAN
ENSP00000240055	NFYB_HUMAN
ENSP00000458570	PCDG4_HUMAN
ENSP00000364382	PXL2C_HUMAN
ENSP00000356946	M9MML0_HUMAN
ENSP00000278865	MS4A3_HUMAN
ENSP00000354972	NAA35_HUMAN
ENSP00000339280	CCD30_HUMAN
ENSP00000353608	DSC3_HUMAN
ENSP00000459551	L37A2_HUMAN
ENSP00000457689	POTEB_HUMAN
ENSP00000259953	NRM_HUMAN
ENSP00000222982	CP3A5_HUMAN
ENSP00000316012	A0A0A0MR37_HUMAN
ENSP00000384849	CDN1A_HUMAN
ENSP00000261475	P2R3C_HUMAN
ENSP00000291386	SSU72_HUMAN
ENSP00000313199	HNRPD_HUMAN
ENSP00000357158	FCRL1_HUMAN
ENSP00000387641	CAND2_HUMAN
ENSP00000361820	BHLH9_HUMAN
ENSP00000358496	CMC4_HUMAN
ENSP00000261692	CDKA1_HUMAN
ENSP00000316454	PACS1_HUMAN
ENSP00000357637	COE3_HUMAN
ENSP00000254436	RO52_HUMAN
ENSP00000320324	PSA_HUMAN
ENSP00000373244	CSPG5_HUMAN
ENSP00000339585	ZN449_HUMAN
ENSP00000305675	CAVN2_HUMAN
ENSP00000344942	U119B_HUMAN
ENSP00000355627	ANGT_HUMAN
ENSP00000370849	IPIL2_HUMAN
ENSP00000413196	F16A1_HUMAN
ENSP00000230771	SYHM_HUMAN
ENSP00000215770	DDTL_HUMAN
ENSP00000418070	NECT3_HUMAN
ENSP00000482639	MGST2_HUMAN
ENSP00000313851	PDS5B_HUMAN
ENSP00000326249	ZN454_HUMAN
ENSP00000359000	GBF1_HUMAN
ENSP00000362734	CRUM2_HUMAN
ENSP00000220676	RP1_HUMAN
ENSP00000394485	NHRF3_HUMAN
ENSP00000363972	ZC4H2_HUMAN
ENSP00000477587	S5A2_HUMAN
ENSP00000284601	PPR3A_HUMAN
ENSP00000370288	SELO_HUMAN
ENSP00000479606	A0A087WVQ6_HUMAN
ENSP00000434412	SERPH_HUMAN
ENSP00000298125	WDFY2_HUMAN
ENSP00000262316	RHDF1_HUMAN
ENSP00000347184	HD_HUMAN
ENSP00000469647	TTP_HUMAN
ENSP00000351157	TXD15_HUMAN
ENSP00000454926	MOSMO_HUMAN
ENSP00000397693	ZNF28_HUMAN
ENSP00000297508	MILK2_HUMAN
ENSP00000299367	CO2_HUMAN
ENSP00000206513	CEBPE_HUMAN
ENSP00000366789	LBX2_HUMAN
ENSP00000264151	OSGP2_HUMAN
ENSP00000299140	SPT19_HUMAN
ENSP00000455507	A6NGQ3_HUMAN
ENSP00000243911	MC3R_HUMAN
ENSP00000310661	PDE7B_HUMAN
ENSP00000451406	H17B6_HUMAN
ENSP00000359384	OOEP_HUMAN
ENSP00000249016	MCHR1_HUMAN
ENSP00000372390	CTR4_HUMAN
ENSP00000246081	OTOR_HUMAN
ENSP00000376708	VWA2_HUMAN
ENSP00000350199	AP1B1_HUMAN
ENSP00000308733	GP151_HUMAN
ENSP00000311319	ZN417_HUMAN
ENSP00000333326	TBA8_HUMAN
ENSP00000222286	G3PT_HUMAN
ENSP00000438349	TR112_HUMAN
ENSP00000277225	ZN462_HUMAN
ENSP00000358814	SAHH2_HUMAN
ENSP00000358778	LRIF1_HUMAN
ENSP00000309031	VCIP1_HUMAN
ENSP00000377370	IGS11_HUMAN
ENSP00000362608	PIM1_HUMAN
ENSP00000354498	PHLB1_HUMAN
ENSP00000454157	ZEB2_HUMAN
ENSP00000444054	O52E8_HUMAN
ENSP00000263925	LNX1_HUMAN
ENSP00000270077	PSG9_HUMAN
ENSP00000292330	PPR35_HUMAN
ENSP00000369129	DESP_HUMAN
ENSP00000434343	NB5R5_HUMAN
ENSP00000347924	SFXN4_HUMAN
ENSP00000296603	LMBD2_HUMAN
ENSP00000344635	CCNG1_HUMAN
ENSP00000234160	GORS2_HUMAN
ENSP00000269321	GDIR1_HUMAN
ENSP00000361923	CHCH1_HUMAN
ENSP00000380872	PGBD4_HUMAN
ENSP00000207457	TEKT2_HUMAN
ENSP00000375069	CONA1_HUMAN
ENSP00000382684	MRAP_HUMAN
ENSP00000345708	KCJ11_HUMAN
ENSP00000366513	CSTN1_HUMAN
ENSP00000361363	DMAP1_HUMAN
ENSP00000417696	J3KR51_HUMAN
ENSP00000349456	CLCC1_HUMAN
ENSP00000366178	CST9L_HUMAN
ENSP00000304669	CTNA1_HUMAN
ENSP00000357768	LCE2A_HUMAN
ENSP00000377895	FBX38_HUMAN
ENSP00000378725	KTN1_HUMAN
ENSP00000309790	M18BP_HUMAN
ENSP00000365630	RASEF_HUMAN
ENSP00000426067	TM267_HUMAN
ENSP00000280605	TKTL2_HUMAN
ENSP00000417626	T176A_HUMAN
ENSP00000366404	TRI27_HUMAN
ENSP00000341765	SPT16_HUMAN
ENSP00000317564	EID2B_HUMAN
ENSP00000280097	HNMT_HUMAN
ENSP00000330393	LEPR_HUMAN
ENSP00000384477	IFRD1_HUMAN
ENSP00000310829	CFA70_HUMAN
ENSP00000363591	BAK_HUMAN
ENSP00000359691	LGSN_HUMAN
ENSP00000373194	OR5K3_HUMAN
ENSP00000281437	BARX2_HUMAN
ENSP00000430919	HMGB4_HUMAN
ENSP00000311032	CASP3_HUMAN
ENSP00000323740	UCP3_HUMAN
ENSP00000447241	FRS2_HUMAN
ENSP00000469880	VRK3_HUMAN
ENSP00000281772	KAL1L_HUMAN
ENSP00000222803	FKB14_HUMAN
ENSP00000222219	DNS2A_HUMAN
ENSP00000355250	MOONR_HUMAN
ENSP00000263182	BODG_HUMAN
ENSP00000263382	ASF1B_HUMAN
ENSP00000368135	LRRN4_HUMAN
ENSP00000306410	ARMC4_HUMAN
ENSP00000391227	MGT5B_HUMAN
ENSP00000157600	LMCD1_HUMAN
ENSP00000468984	ZIM2_HUMAN
ENSP00000324857	SEM6D_HUMAN
ENSP00000317332	SNX18_HUMAN
ENSP00000333942	KIF9_HUMAN
ENSP00000362900	SRSF4_HUMAN
ENSP00000458977	DPEP2_HUMAN
ENSP00000367034	H4_HUMAN
ENSP00000368296	CK091_HUMAN
ENSP00000305193	H1BP3_HUMAN
ENSP00000472836	KXDL1_HUMAN
ENSP00000433623	TRAF6_HUMAN
ENSP00000418751	BTBD9_HUMAN
ENSP00000261416	HEXB_HUMAN
ENSP00000230321	MDFI_HUMAN
ENSP00000270357	RNPL1_HUMAN
ENSP00000415299	F221B_HUMAN
ENSP00000367429	ERIC4_HUMAN
ENSP00000366630	FX4L4_HUMAN
ENSP00000373347	SRGP3_HUMAN
ENSP00000262915	SIAT6_HUMAN
ENSP00000462054	ZFP92_HUMAN
ENSP00000388094	KRBX1_HUMAN
ENSP00000260118	GGH_HUMAN
ENSP00000448228	SPAS2_HUMAN
ENSP00000244573	H11_HUMAN
ENSP00000445675	PRAME_HUMAN
ENSP00000333926	MRP5_HUMAN
ENSP00000484042	A0A087X1B8_HUMAN
ENSP00000362710	CSN7B_HUMAN
ENSP00000367631	ANKE1_HUMAN
ENSP00000302898	AURKC_HUMAN
ENSP00000297819	SSMM1_HUMAN
ENSP00000401764	CITE1_HUMAN
ENSP00000372394	TM129_HUMAN
ENSP00000379616	MYH11_HUMAN
ENSP00000380250	NPT4_HUMAN
ENSP00000263102	CCDC6_HUMAN
ENSP00000320794	USF3_HUMAN
ENSP00000413496	FGF12_HUMAN
ENSP00000398736	CCN1_HUMAN
ENSP00000229708	ULBP1_HUMAN
ENSP00000365473	MUC21_HUMAN
ENSP00000318057	EGR3_HUMAN
ENSP00000360939	KCY_HUMAN
ENSP00000386450	LCFC1_HUMAN
ENSP00000404438	SOLH1_HUMAN
ENSP00000333024	PHF7_HUMAN
ENSP00000360107	EFHC1_HUMAN
ENSP00000366863	TBCD4_HUMAN
ENSP00000348984	SON_HUMAN
ENSP00000470498	FBN3_HUMAN
ENSP00000287859	ODR4_HUMAN
ENSP00000263269	NMDE4_HUMAN
ENSP00000261234	RXLT1_HUMAN
ENSP00000356591	SOAT1_HUMAN
ENSP00000381782	S2545_HUMAN
ENSP00000374183	CAMP1_HUMAN
ENSP00000374377	RFLA_HUMAN
ENSP00000274376	RASA1_HUMAN
ENSP00000309402	TR1L1_HUMAN
ENSP00000281030	THRSP_HUMAN
ENSP00000375899	SP140_HUMAN
ENSP00000266397	ERP27_HUMAN
ENSP00000340644	TERB2_HUMAN
ENSP00000378254	EMAL3_HUMAN
ENSP00000227525	TM109_HUMAN
ENSP00000390232	ZBBX_HUMAN
ENSP00000479969	ANGL8_HUMAN
ENSP00000284262	JPH3_HUMAN
ENSP00000473185	SELW_HUMAN
ENSP00000402584	MDGA1_HUMAN
ENSP00000376523	SCN3B_HUMAN
ENSP00000330098	FBXL6_HUMAN
ENSP00000289429	CD1A_HUMAN
ENSP00000480527	A0A087WWV3_HUMAN
ENSP00000379457	FAF1_HUMAN
ENSP00000392411	S13A2_HUMAN
ENSP00000398083	TM243_HUMAN
ENSP00000297056	DGLB_HUMAN
ENSP00000268379	QCR2_HUMAN
ENSP00000384716	ZDHC8_HUMAN
ENSP00000327650	VP33B_HUMAN
ENSP00000303997	GTPB2_HUMAN
ENSP00000258201	FHOD1_HUMAN
ENSP00000366827	SIA8F_HUMAN
ENSP00000349401	ZN708_HUMAN
ENSP00000348299	TRI13_HUMAN
ENSP00000302485	CSDC2_HUMAN
ENSP00000280987	F177A_HUMAN
ENSP00000269967	CCD97_HUMAN
ENSP00000431404	PGBD5_HUMAN
ENSP00000297524	S7A13_HUMAN
ENSP00000331600	GP173_HUMAN
ENSP00000311184	WFKN2_HUMAN
ENSP00000219235	CCL22_HUMAN
ENSP00000361834	CO9A2_HUMAN
ENSP00000385415	GAG10_HUMAN
ENSP00000285039	MYO5B_HUMAN
ENSP00000331849	RM54_HUMAN
ENSP00000376213	IQCN_HUMAN
ENSP00000455906	MUC22_HUMAN
ENSP00000386458	A0A3F2YNY6_HUMAN
ENSP00000304376	RAB24_HUMAN
ENSP00000287490	CX6A2_HUMAN
ENSP00000314518	LYSM3_HUMAN
ENSP00000409315	RBM18_HUMAN
ENSP00000361634	SHLB2_HUMAN
ENSP00000317224	SMAG2_HUMAN
ENSP00000216554	IF5_HUMAN
ENSP00000260447	GFRP_HUMAN
ENSP00000239316	INSL4_HUMAN
ENSP00000431813	CSRP3_HUMAN
ENSP00000390613	F8WBA1_HUMAN
ENSP00000263087	ITAE_HUMAN
ENSP00000321249	SIGL1_HUMAN
ENSP00000353915	5HT4R_HUMAN
ENSP00000349494	ZN254_HUMAN
ENSP00000253108	EIF3G_HUMAN
ENSP00000390625	HNRLL_HUMAN
ENSP00000424827	NEDD4_HUMAN
ENSP00000345968	PGRP2_HUMAN
ENSP00000413572	NLE1_HUMAN
ENSP00000323348	CBLL2_HUMAN
ENSP00000456868	A0A075B734_HUMAN
ENSP00000289957	ACHB3_HUMAN
ENSP00000283179	A0A1X7SBS1_HUMAN
ENSP00000262127	CEP76_HUMAN
ENSP00000318016	WASC5_HUMAN
ENSP00000469591	ZN628_HUMAN
ENSP00000482749	ZN227_HUMAN
ENSP00000264670	NSUN2_HUMAN
ENSP00000299443	POTED_HUMAN
ENSP00000368332	ARX_HUMAN
ENSP00000355551	G137B_HUMAN
ENSP00000355162	TIGD4_HUMAN
ENSP00000325594	RUFY1_HUMAN
ENSP00000403683	SOSB2_HUMAN
ENSP00000445383	O10G2_HUMAN
ENSP00000312107	UBX2A_HUMAN
ENSP00000258302	RGS8_HUMAN
ENSP00000219244	CCL17_HUMAN
ENSP00000372361	ZMYM5_HUMAN
ENSP00000373575	CF163_HUMAN
ENSP00000370745	DDX1_HUMAN
ENSP00000381009	KR109_HUMAN
ENSP00000220325	EHD4_HUMAN
ENSP00000244174	IL9R_HUMAN
ENSP00000282003	OBI1_HUMAN
ENSP00000171887	TENS1_HUMAN
ENSP00000364631	FGD3_HUMAN
ENSP00000366413	PO4F1_HUMAN
ENSP00000411593	GLRA1_HUMAN
ENSP00000464050	DDX42_HUMAN
ENSP00000296486	AT2L1_HUMAN
ENSP00000353717	C144A_HUMAN
ENSP00000419249	RIAD1_HUMAN
ENSP00000335592	GBRA5_HUMAN
ENSP00000386023	BUD31_HUMAN
ENSP00000369210	SOLH2_HUMAN
ENSP00000357751	SPR1A_HUMAN
ENSP00000369573	O51B4_HUMAN
ENSP00000324810	MB12A_HUMAN
ENSP00000394394	APC7_HUMAN
ENSP00000294360	CZIB_HUMAN
ENSP00000374354	EXOS8_HUMAN
ENSP00000477815	A0A087WTE9_HUMAN
ENSP00000418770	PARK7_HUMAN
ENSP00000332118	EPHB3_HUMAN
ENSP00000362948	MED18_HUMAN
ENSP00000295992	PCOC2_HUMAN
ENSP00000360593	COA7_HUMAN
ENSP00000466971	TMUB2_HUMAN
ENSP00000333660	ZN571_HUMAN
ENSP00000419542	LRC55_HUMAN
ENSP00000334186	VWCE_HUMAN
ENSP00000359567	SOX3_HUMAN
ENSP00000271588	HMCN1_HUMAN
ENSP00000215781	ONCM_HUMAN
ENSP00000357545	F162B_HUMAN
ENSP00000261167	WBP11_HUMAN
ENSP00000275364	GNA12_HUMAN
ENSP00000394390	KCD15_HUMAN
ENSP00000312942	SEZ6_HUMAN
ENSP00000400806	APTX_HUMAN
ENSP00000251047	LMAN1_HUMAN
ENSP00000294413	RHCE_HUMAN
ENSP00000483547	M1IP1_HUMAN
ENSP00000333547	RB11B_HUMAN
ENSP00000273075	DNPEP_HUMAN
ENSP00000483921	A0A087X159_HUMAN
ENSP00000378289	SYP2L_HUMAN
ENSP00000272198	LIPA4_HUMAN
ENSP00000455785	BACD1_HUMAN
ENSP00000397441	COG6_HUMAN
ENSP00000325819	COT1_HUMAN
ENSP00000053243	TNR17_HUMAN
ENSP00000228567	SYT10_HUMAN
ENSP00000482954	PRLR_HUMAN
ENSP00000280187	GPM6A_HUMAN
ENSP00000305151	PWP2A_HUMAN
ENSP00000338885	C2C2L_HUMAN
ENSP00000469689	SHAN2_HUMAN
ENSP00000410811	FIGL1_HUMAN
ENSP00000310557	KCNE3_HUMAN
ENSP00000371897	RHG05_HUMAN
ENSP00000225512	WNT3_HUMAN
ENSP00000329507	CLM6_HUMAN
ENSP00000302647	RGPA1_HUMAN
ENSP00000339251	KTDAP_HUMAN
ENSP00000307126	DEGS2_HUMAN
ENSP00000415030	TM171_HUMAN
ENSP00000332771	CLCKA_HUMAN
ENSP00000480821	LSR_HUMAN
ENSP00000380762	TEN1L_HUMAN
ENSP00000262646	RAB2A_HUMAN
ENSP00000345029	FA47A_HUMAN
ENSP00000279488	DUS6_HUMAN
ENSP00000370990	SHOX_HUMAN
ENSP00000232607	UMPS_HUMAN
ENSP00000471455	CC124_HUMAN
ENSP00000280606	PRS53_HUMAN
ENSP00000363071	DESM_HUMAN
ENSP00000310219	HSP76_HUMAN
ENSP00000354777	TBKB1_HUMAN
ENSP00000243578	B9D2_HUMAN
ENSP00000470383	M0QZ92_HUMAN
ENSP00000252011	DHX35_HUMAN
ENSP00000386764	ZC3H6_HUMAN
ENSP00000482604	HSH2D_HUMAN
ENSP00000257770	5NTD_HUMAN
ENSP00000346768	UD19_HUMAN
ENSP00000244137	PEPD_HUMAN
ENSP00000329647	ACL10_HUMAN
ENSP00000371811	MICU2_HUMAN
ENSP00000282292	ZN773_HUMAN
ENSP00000297324	CH048_HUMAN
ENSP00000348461	RAC1_HUMAN
ENSP00000354558	MTOR_HUMAN
ENSP00000295951	SLMAP_HUMAN
ENSP00000357597	TSYL1_HUMAN
ENSP00000327336	PGS1_HUMAN
ENSP00000326981	IMP3_HUMAN
ENSP00000413632	MCMD2_HUMAN
ENSP00000380460	PLAP_HUMAN
ENSP00000393559	PACS2_HUMAN
ENSP00000291232	TR13C_HUMAN
ENSP00000330612	MRGRG_HUMAN
ENSP00000484525	CTDP1_HUMAN
ENSP00000382026	CD003_HUMAN
ENSP00000385995	THADA_HUMAN
ENSP00000323328	SIGL7_HUMAN
ENSP00000420008	C9JSA6_HUMAN
ENSP00000263985	GATB_HUMAN
ENSP00000341141	SN_HUMAN
ENSP00000368318	PUSL1_HUMAN
ENSP00000359707	SAM13_HUMAN
ENSP00000478305	SMOX_HUMAN
ENSP00000480750	ZAN_HUMAN
ENSP00000288087	MGDP1_HUMAN
ENSP00000349467	CALM1_HUMAN
ENSP00000485357	HMCN2_HUMAN
ENSP00000264080	GP108_HUMAN
ENSP00000228682	GLI1_HUMAN
ENSP00000361162	TOE1_HUMAN
ENSP00000377265	AP2B_HUMAN
ENSP00000377944	UT14A_HUMAN
ENSP00000265271	RBM27_HUMAN
ENSP00000343930	KLH17_HUMAN
ENSP00000354109	RGS22_HUMAN
ENSP00000350734	ST7L_HUMAN
ENSP00000265372	CREM_HUMAN
ENSP00000346148	AAPK1_HUMAN
ENSP00000362773	PIN4_HUMAN
ENSP00000441624	T2R20_HUMAN
ENSP00000347755	ZN140_HUMAN
ENSP00000261254	CCND2_HUMAN
ENSP00000386049	MBD5_HUMAN
ENSP00000478683	TBC3A_HUMAN
ENSP00000364543	SKIV2_HUMAN
ENSP00000370119	SMN_HUMAN
ENSP00000374323	A0A0B4J1T8_HUMAN
ENSP00000267103	MYG1_HUMAN
ENSP00000358142	SV2A_HUMAN
ENSP00000319730	PRSS8_HUMAN
ENSP00000320430	S100Z_HUMAN
ENSP00000321656	MPIP3_HUMAN
ENSP00000297354	SBSPO_HUMAN
ENSP00000366939	MGME1_HUMAN
ENSP00000454913	ARMD2_HUMAN
ENSP00000273861	NTCP4_HUMAN
ENSP00000369581	IFNB_HUMAN
ENSP00000418695	PSMD6_HUMAN
ENSP00000370607	TECRL_HUMAN
ENSP00000362508	UD14_HUMAN
ENSP00000262710	ACINU_HUMAN
ENSP00000210633	SEM4G_HUMAN
ENSP00000238855	AFTIN_HUMAN
ENSP00000459451	ACS2A_HUMAN
ENSP00000369071	POSTN_HUMAN
ENSP00000358963	5HT1B_HUMAN
ENSP00000443133	F180B_HUMAN
ENSP00000351536	QSOX2_HUMAN
ENSP00000373702	PP2D1_HUMAN
ENSP00000269844	PRD15_HUMAN
ENSP00000363748	5HT1D_HUMAN
ENSP00000300896	UBP32_HUMAN
ENSP00000378207	AKAP5_HUMAN
ENSP00000283547	TEX29_HUMAN
ENSP00000430918	CA210_HUMAN
ENSP00000350716	TUSC1_HUMAN
ENSP00000420588	TFAM_HUMAN
ENSP00000401328	PRS48_HUMAN
ENSP00000427562	ABL2_HUMAN
ENSP00000286317	MED7_HUMAN
ENSP00000276201	REN3B_HUMAN
ENSP00000355958	DTL_HUMAN
ENSP00000264734	CLD16_HUMAN
ENSP00000469836	M17L2_HUMAN
ENSP00000451818	SRP54_HUMAN
ENSP00000385780	DGKB_HUMAN
ENSP00000219252	RPB3_HUMAN
ENSP00000360242	XIAP_HUMAN
ENSP00000389026	CRIS3_HUMAN
ENSP00000228705	PPM1H_HUMAN
ENSP00000288985	A0A5F9UKL4_HUMAN
ENSP00000265421	DPOLB_HUMAN
ENSP00000255390	SCO1_HUMAN
ENSP00000367391	PEPA4_HUMAN
ENSP00000350050	T229B_HUMAN
ENSP00000353537	OR5BL_HUMAN
ENSP00000325377	WDR33_HUMAN
ENSP00000272395	TRI43_HUMAN
ENSP00000438875	NOVA1_HUMAN
ENSP00000482169	NFL_HUMAN
ENSP00000353874	TLR9_HUMAN
ENSP00000225964	CO1A1_HUMAN
ENSP00000295131	ZSWM2_HUMAN
ENSP00000370997	CB050_HUMAN
ENSP00000432279	CHM1B_HUMAN
ENSP00000315635	TMM25_HUMAN
ENSP00000442373	ZH11B_HUMAN
ENSP00000478931	AIFM2_HUMAN
ENSP00000297990	NOL6_HUMAN
ENSP00000363634	TXND8_HUMAN
ENSP00000354294	CTRB1_HUMAN
ENSP00000444149	SO1C1_HUMAN
ENSP00000474279	S4R3F8_HUMAN
ENSP00000399415	B7Z4W5_HUMAN
ENSP00000446916	PRS58_HUMAN
ENSP00000483018	A0A087X009_HUMAN
ENSP00000301785	HNRL2_HUMAN
ENSP00000263160	VGLU2_HUMAN
ENSP00000264705	PYR1_HUMAN
ENSP00000476176	U3KQS2_HUMAN
ENSP00000246229	PLAL2_HUMAN
ENSP00000311679	ZN483_HUMAN
ENSP00000391692	CC103_HUMAN
ENSP00000327538	ZN534_HUMAN
ENSP00000247219	TBPL2_HUMAN
