From	To
9606.ENSP00000319511	OR4K5_HUMAN
9606.ENSP00000303939	CTLA4_HUMAN
9606.ENSP00000263735	EPCAM_HUMAN
9606.ENSP00000295379	BMP10_HUMAN
9606.ENSP00000343171	CB080_HUMAN
9606.ENSP00000433126	TM41B_HUMAN
9606.ENSP00000313199	HNRPD_HUMAN
9606.ENSP00000293897	SSR5_HUMAN
9606.ENSP00000222547	BET1_HUMAN
9606.ENSP00000383933	TAFA5_HUMAN
9606.ENSP00000340683	ZN823_HUMAN
9606.ENSP00000254976	SNP25_HUMAN
9606.ENSP00000337065	CXL14_HUMAN
9606.ENSP00000311430	RL4_HUMAN
9606.ENSP00000446242	F6RGN5_HUMAN
9606.ENSP00000284320	TOM70_HUMAN
9606.ENSP00000347324	MSRB3_HUMAN
9606.ENSP00000455079	CP095_HUMAN
9606.ENSP00000330393	LEPR_HUMAN
9606.ENSP00000343847	NEK10_HUMAN
9606.ENSP00000362900	SRSF4_HUMAN
9606.ENSP00000260731	KIF11_HUMAN
9606.ENSP00000359410	EPHX4_HUMAN
9606.ENSP00000360162	SMCA1_HUMAN
9606.ENSP00000418669	SPS2_HUMAN
9606.ENSP00000481054	RAB44_HUMAN
9606.ENSP00000217971	PGRC1_HUMAN
9606.ENSP00000292035	MED27_HUMAN
9606.ENSP00000430307	PRS46_HUMAN
9606.ENSP00000258772	DDX56_HUMAN
9606.ENSP00000323982	OR8H2_HUMAN
9606.ENSP00000291592	LRRC3_HUMAN
9606.ENSP00000359095	ANM6_HUMAN
9606.ENSP00000356967	TM40L_HUMAN
9606.ENSP00000368646	PRDX4_HUMAN
9606.ENSP00000466051	ZN404_HUMAN
9606.ENSP00000293894	SOX8_HUMAN
9606.ENSP00000417518	CLAP2_HUMAN
9606.ENSP00000412869	IKZF2_HUMAN
9606.ENSP00000398744	ADAL_HUMAN
9606.ENSP00000250617	ARHG6_HUMAN
9606.ENSP00000265016	BST1_HUMAN
9606.ENSP00000305974	SO1A2_HUMAN
9606.ENSP00000269051	RHBL3_HUMAN
9606.ENSP00000385741	ABC3H_HUMAN
9606.ENSP00000215829	SMD3_HUMAN
9606.ENSP00000270310	FXYD7_HUMAN
9606.ENSP00000410769	CNBP_HUMAN
9606.ENSP00000361926	CNPY3_HUMAN
9606.ENSP00000337473	Z324B_HUMAN
9606.ENSP00000370224	PARM1_HUMAN
9606.ENSP00000331741	HXB2_HUMAN
9606.ENSP00000239444	PCDB8_HUMAN
9606.ENSP00000457723	RNPS1_HUMAN
9606.ENSP00000377015	PICAL_HUMAN
9606.ENSP00000368314	NRCAM_HUMAN
9606.ENSP00000358824	DNSL1_HUMAN
9606.ENSP00000318057	EGR3_HUMAN
9606.ENSP00000383063	NRIP1_HUMAN
9606.ENSP00000480318	A0A0G2JNH3_HUMAN
9606.ENSP00000414856	SPRL1_HUMAN
9606.ENSP00000396722	NTRI_HUMAN
9606.ENSP00000274137	NDUS6_HUMAN
9606.ENSP00000292586	MRNIP_HUMAN
9606.ENSP00000360824	CA185_HUMAN
9606.ENSP00000419270	PKRI1_HUMAN
9606.ENSP00000426070	TRPC7_HUMAN
9606.ENSP00000357565	ZUP1_HUMAN
9606.ENSP00000484556	TBC3B_HUMAN
9606.ENSP00000370021	CNTLN_HUMAN
9606.ENSP00000374390	GP149_HUMAN
9606.ENSP00000256194	MICA2_HUMAN
9606.ENSP00000295452	GBRG1_HUMAN
9606.ENSP00000407213	DRC11_HUMAN
9606.ENSP00000382684	MRAP_HUMAN
9606.ENSP00000373404	RM02_HUMAN
9606.ENSP00000244426	FBX9_HUMAN
9606.ENSP00000341914	PTHD4_HUMAN
9606.ENSP00000368880	FOXO1_HUMAN
9606.ENSP00000276594	PRD14_HUMAN
9606.ENSP00000264276	ALS2_HUMAN
9606.ENSP00000482613	A0A087WZE9_HUMAN
9606.ENSP00000481728	ABCG4_HUMAN
9606.ENSP00000270792	SH3L3_HUMAN
9606.ENSP00000256319	ERG28_HUMAN
9606.ENSP00000298198	PGM2L_HUMAN
9606.ENSP00000349320	CA2D1_HUMAN
9606.ENSP00000284288	PANX3_HUMAN
9606.ENSP00000281172	EPS8_HUMAN
9606.ENSP00000237937	ZFAN5_HUMAN
9606.ENSP00000344233	LRC43_HUMAN
9606.ENSP00000454973	SCAPE_HUMAN
9606.ENSP00000268661	RL3L_HUMAN
9606.ENSP00000354080	SCUB1_HUMAN
9606.ENSP00000297767	PRS37_HUMAN
9606.ENSP00000362479	A0A087X0K4_HUMAN
9606.ENSP00000202556	ASPP1_HUMAN
9606.ENSP00000302898	AURKC_HUMAN
9606.ENSP00000387219	NFU1_HUMAN
9606.ENSP00000273067	MARH4_HUMAN
9606.ENSP00000311712	RTP1_HUMAN
9606.ENSP00000413218	PXL2B_HUMAN
9606.ENSP00000376272	RFC4_HUMAN
9606.ENSP00000229328	AAKB1_HUMAN
9606.ENSP00000378957	MFAP4_HUMAN
9606.ENSP00000325128	O4A16_HUMAN
9606.ENSP00000393183	DCAF1_HUMAN
9606.ENSP00000479861	SEPT2_HUMAN
9606.ENSP00000200457	TRIP6_HUMAN
9606.ENSP00000478980	U17LF_HUMAN
9606.ENSP00000266659	GLIP1_HUMAN
9606.ENSP00000307078	KINH_HUMAN
9606.ENSP00000264930	S12A7_HUMAN
9606.ENSP00000267615	ITPK1_HUMAN
9606.ENSP00000324741	MA11_HUMAN
9606.ENSP00000400533	CCL24_HUMAN
9606.ENSP00000371000	RNF6_HUMAN
9606.ENSP00000351811	EDC4_HUMAN
9606.ENSP00000328326	XKR4_HUMAN
9606.ENSP00000315630	SWP70_HUMAN
9606.ENSP00000436607	ADML_HUMAN
9606.ENSP00000280481	FREM2_HUMAN
9606.ENSP00000419153	ZBT20_HUMAN
9606.ENSP00000256737	ANO3_HUMAN
9606.ENSP00000364595	NINJ1_HUMAN
9606.ENSP00000362576	SYYC_HUMAN
9606.ENSP00000464087	RN213_HUMAN
9606.ENSP00000389948	5NT3B_HUMAN
9606.ENSP00000331774	O2T29_HUMAN
9606.ENSP00000252593	BST2_HUMAN
9606.ENSP00000358677	TBX18_HUMAN
9606.ENSP00000344831	S2540_HUMAN
9606.ENSP00000233638	TLX2_HUMAN
9606.ENSP00000363064	ZNF76_HUMAN
9606.ENSP00000338864	GRP2_HUMAN
9606.ENSP00000307298	FEM1B_HUMAN
9606.ENSP00000232217	RET2_HUMAN
9606.ENSP00000361662	GUC2B_HUMAN
9606.ENSP00000411096	ABCAD_HUMAN
9606.ENSP00000327506	CP054_HUMAN
9606.ENSP00000233047	TM159_HUMAN
9606.ENSP00000265717	KAP3_HUMAN
9606.ENSP00000282516	NIPBL_HUMAN
9606.ENSP00000354032	BSCL2_HUMAN
9606.ENSP00000413445	K132L_HUMAN
9606.ENSP00000369989	KATL1_HUMAN
9606.ENSP00000370256	FOXC1_HUMAN
9606.ENSP00000339740	KCC2D_HUMAN
9606.ENSP00000412189	PGAM4_HUMAN
9606.ENSP00000340979	RN175_HUMAN
9606.ENSP00000254037	ZCHC9_HUMAN
9606.ENSP00000379464	ZN134_HUMAN
9606.ENSP00000223210	ZN862_HUMAN
9606.ENSP00000359230	HAUS7_HUMAN
9606.ENSP00000297347	MED30_HUMAN
9606.ENSP00000365266	PRA17_HUMAN
9606.ENSP00000467466	RS15_HUMAN
9606.ENSP00000477695	A20A1_HUMAN
9606.ENSP00000252245	K2C75_HUMAN
9606.ENSP00000264607	ASB1_HUMAN
9606.ENSP00000439017	ZN426_HUMAN
9606.ENSP00000302105	CRGA_HUMAN
9606.ENSP00000480262	ZNF48_HUMAN
9606.ENSP00000160262	ICAM3_HUMAN
9606.ENSP00000262878	SAMH1_HUMAN
9606.ENSP00000430774	E5RI56_HUMAN
9606.ENSP00000287727	ZFYV9_HUMAN
9606.ENSP00000325508	CK071_HUMAN
9606.ENSP00000334456	OR5DE_HUMAN
9606.ENSP00000339830	TM220_HUMAN
9606.ENSP00000254722	PEDF_HUMAN
9606.ENSP00000281871	MZT2B_HUMAN
9606.ENSP00000319726	FRMD8_HUMAN
9606.ENSP00000480489	PDZD7_HUMAN
9606.ENSP00000389176	C1GLT_HUMAN
9606.ENSP00000370761	ETFR1_HUMAN
9606.ENSP00000355402	ISLR2_HUMAN
9606.ENSP00000342385	PTGES_HUMAN
9606.ENSP00000279791	OR5M9_HUMAN
9606.ENSP00000259486	ENPP2_HUMAN
9606.ENSP00000356263	ARMT1_HUMAN
9606.ENSP00000263379	I27RA_HUMAN
9606.ENSP00000386804	SNORC_HUMAN
9606.ENSP00000450482	BKRB2_HUMAN
9606.ENSP00000339449	CFA52_HUMAN
9606.ENSP00000448665	DDIT3_HUMAN
9606.ENSP00000482032	IP6K1_HUMAN
9606.ENSP00000311528	GP162_HUMAN
9606.ENSP00000455099	TM88B_HUMAN
9606.ENSP00000399485	LY6H_HUMAN
9606.ENSP00000380759	ANM2_HUMAN
9606.ENSP00000375073	EID2_HUMAN
9606.ENSP00000342169	TEX9_HUMAN
9606.ENSP00000331823	OR5P2_HUMAN
9606.ENSP00000427123	RAI14_HUMAN
9606.ENSP00000292450	ZSC21_HUMAN
9606.ENSP00000388878	KIF25_HUMAN
9606.ENSP00000264867	PRGC1_HUMAN
9606.ENSP00000251119	ZFY26_HUMAN
9606.ENSP00000439182	MYO1H_HUMAN
9606.ENSP00000347716	C8C3P2_HUMAN
9606.ENSP00000258042	NMBR_HUMAN
9606.ENSP00000383199	NED4L_HUMAN
9606.ENSP00000475939	DYH11_HUMAN
9606.ENSP00000282041	EPG5_HUMAN
9606.ENSP00000299578	CP046_HUMAN
9606.ENSP00000319169	ANM5_HUMAN
9606.ENSP00000263851	IL7_HUMAN
9606.ENSP00000296026	CXCL3_HUMAN
9606.ENSP00000348842	EMAL6_HUMAN
9606.ENSP00000347197	C5AR1_HUMAN
9606.ENSP00000359940	IGSF1_HUMAN
9606.ENSP00000389252	NPNT_HUMAN
9606.ENSP00000297135	COG5_HUMAN
9606.ENSP00000318997	O11H4_HUMAN
9606.ENSP00000367888	LRP4_HUMAN
9606.ENSP00000403644	DDC_HUMAN
9606.ENSP00000388001	OAS1_HUMAN
9606.ENSP00000386212	PSB11_HUMAN
9606.ENSP00000301656	K1C27_HUMAN
9606.ENSP00000239347	IFNA7_HUMAN
9606.ENSP00000335567	KR194_HUMAN
9606.ENSP00000259469	RL35_HUMAN
9606.ENSP00000273963	KLHL8_HUMAN
9606.ENSP00000305906	UTF1_HUMAN
9606.ENSP00000351280	ZN429_HUMAN
9606.ENSP00000385461	TFDP3_HUMAN
9606.ENSP00000273047	RAB5A_HUMAN
9606.ENSP00000260843	GPR87_HUMAN
9606.ENSP00000356518	SHP1L_HUMAN
9606.ENSP00000274341	HPLN1_HUMAN
9606.ENSP00000432472	BRK1_HUMAN
9606.ENSP00000342215	KI2L3_HUMAN
9606.ENSP00000405424	OXR1_HUMAN
9606.ENSP00000483328	RPB1C_HUMAN
9606.ENSP00000457353	EME2_HUMAN
9606.ENSP00000355866	DUS10_HUMAN
9606.ENSP00000325562	MIC10_HUMAN
9606.ENSP00000387334	NLRX1_HUMAN
9606.ENSP00000349629	LRBA_HUMAN
9606.ENSP00000355589	SI1L2_HUMAN
9606.ENSP00000298351	CSC1_HUMAN
9606.ENSP00000355924	SMYD2_HUMAN
9606.ENSP00000424198	KLHL2_HUMAN
9606.ENSP00000254322	DNJB1_HUMAN
9606.ENSP00000291526	TFF2_HUMAN
9606.ENSP00000300113	CHP2_HUMAN
9606.ENSP00000317780	COX5A_HUMAN
9606.ENSP00000414068	J3KR12_HUMAN
9606.ENSP00000373413	UFSP1_HUMAN
9606.ENSP00000426809	PROM1_HUMAN
9606.ENSP00000479618	MYC_HUMAN
9606.ENSP00000304822	CASK_HUMAN
9606.ENSP00000223145	GLCI1_HUMAN
9606.ENSP00000376317	TAOK3_HUMAN
9606.ENSP00000398211	TT21A_HUMAN
9606.ENSP00000351475	PASK_HUMAN
9606.ENSP00000361076	RL7A_HUMAN
9606.ENSP00000268206	EFL1_HUMAN
9606.ENSP00000373952	FANCA_HUMAN
9606.ENSP00000263915	GRB14_HUMAN
9606.ENSP00000433681	CNDD3_HUMAN
9606.ENSP00000380565	CD151_HUMAN
9606.ENSP00000369400	NHS_HUMAN
9606.ENSP00000471477	FGF21_HUMAN
9606.ENSP00000245255	PIWL1_HUMAN
9606.ENSP00000220616	THYG_HUMAN
9606.ENSP00000384823	FBX11_HUMAN
9606.ENSP00000318974	F133A_HUMAN
9606.ENSP00000368464	KIF24_HUMAN
9606.ENSP00000219833	SC6A2_HUMAN
9606.ENSP00000362334	PSB2_HUMAN
9606.ENSP00000363398	EXTL1_HUMAN
9606.ENSP00000249776	SKAP_HUMAN
9606.ENSP00000263384	FA32A_HUMAN
9606.ENSP00000353375	MAP4_HUMAN
9606.ENSP00000339186	GRAP2_HUMAN
9606.ENSP00000240055	NFYB_HUMAN
9606.ENSP00000443189	H0YGG7_HUMAN
9606.ENSP00000334840	PNRC2_HUMAN
9606.ENSP00000321546	BORC5_HUMAN
9606.ENSP00000376421	SDK2_HUMAN
9606.ENSP00000453704	TF2LX_HUMAN
9606.ENSP00000333184	O4F15_HUMAN
9606.ENSP00000293441	SHAN1_HUMAN
9606.ENSP00000428845	VDAC3_HUMAN
9606.ENSP00000360569	NLTP_HUMAN
9606.ENSP00000345229	DNER_HUMAN
9606.ENSP00000251768	S4A5_HUMAN
9606.ENSP00000357065	IGSF8_HUMAN
9606.ENSP00000367739	NRSN1_HUMAN
9606.ENSP00000367104	BFSP1_HUMAN
9606.ENSP00000355279	CNOT7_HUMAN
9606.ENSP00000371194	LSP1_HUMAN
9606.ENSP00000204961	EFNB1_HUMAN
9606.ENSP00000263512	P3_HUMAN
9606.ENSP00000341206	CHST4_HUMAN
9606.ENSP00000348714	AREL1_HUMAN
9606.ENSP00000256785	FHR5_HUMAN
9606.ENSP00000480616	CRCM1_HUMAN
9606.ENSP00000341292	WNK1_HUMAN
9606.ENSP00000193322	OSTM1_HUMAN
9606.ENSP00000286548	GNAQ_HUMAN
9606.ENSP00000355500	CE170_HUMAN
9606.ENSP00000355938	FLVC1_HUMAN
9606.ENSP00000300575	CP092_HUMAN
9606.ENSP00000354964	ZN318_HUMAN
9606.ENSP00000357126	OR6K6_HUMAN
9606.ENSP00000226105	MOG1_HUMAN
9606.ENSP00000354394	STAT1_HUMAN
9606.ENSP00000370984	COMD8_HUMAN
9606.ENSP00000262370	MGRN1_HUMAN
9606.ENSP00000301019	CDT1_HUMAN
9606.ENSP00000384053	IL3RB_HUMAN
9606.ENSP00000373477	GPX3_HUMAN
9606.ENSP00000334785	CHP3_HUMAN
9606.ENSP00000421799	D6RAR5_HUMAN
9606.ENSP00000298295	DEPP1_HUMAN
9606.ENSP00000355512	OPN3_HUMAN
9606.ENSP00000345445	SAM50_HUMAN
9606.ENSP00000355441	O14A2_HUMAN
9606.ENSP00000247226	PKHG3_HUMAN
9606.ENSP00000300811	ZN428_HUMAN
9606.ENSP00000348573	AKAP9_HUMAN
9606.ENSP00000247225	SGPP1_HUMAN
9606.ENSP00000447000	H0YHG0_HUMAN
9606.ENSP00000360664	BT3L4_HUMAN
9606.ENSP00000359866	BMP5_HUMAN
9606.ENSP00000193391	IMPG2_HUMAN
9606.ENSP00000263934	KIF1B_HUMAN
9606.ENSP00000367794	SRPX_HUMAN
9606.ENSP00000374409	PKP4_HUMAN
9606.ENSP00000336923	RHG10_HUMAN
9606.ENSP00000480946	SETLP_HUMAN
9606.ENSP00000215565	NDUB7_HUMAN
9606.ENSP00000328327	ASB7_HUMAN
9606.ENSP00000275884	DEN2A_HUMAN
9606.ENSP00000261883	CILP1_HUMAN
9606.ENSP00000442439	MIXL1_HUMAN
9606.ENSP00000289119	ABHD3_HUMAN
9606.ENSP00000304250	CD5R2_HUMAN
9606.ENSP00000321132	ZN554_HUMAN
9606.ENSP00000347379	OCLN_HUMAN
9606.ENSP00000379616	MYH11_HUMAN
9606.ENSP00000262715	TEP1_HUMAN
9606.ENSP00000356989	PFD2_HUMAN
9606.ENSP00000360753	LCN8_HUMAN
9606.ENSP00000313600	AT10B_HUMAN
9606.ENSP00000303057	PPIC_HUMAN
9606.ENSP00000451369	G3V3Q6_HUMAN
9606.ENSP00000480336	S22AO_HUMAN
9606.ENSP00000383212	SGSM1_HUMAN
9606.ENSP00000328515	ZN696_HUMAN
9606.ENSP00000347852	SRBS2_HUMAN
9606.ENSP00000257414	SEM6A_HUMAN
9606.ENSP00000422533	AGRL3_HUMAN
9606.ENSP00000433071	RBM4B_HUMAN
9606.ENSP00000262134	PCAT2_HUMAN
9606.ENSP00000354718	AKP13_HUMAN
9606.ENSP00000262146	MTFR1_HUMAN
9606.ENSP00000380185	PKHG6_HUMAN
9606.ENSP00000377995	MT1X_HUMAN
9606.ENSP00000281182	ACAD8_HUMAN
9606.ENSP00000360776	B4GT5_HUMAN
9606.ENSP00000319104	SPT6H_HUMAN
9606.ENSP00000378235	SMBT1_HUMAN
9606.ENSP00000363384	ZN593_HUMAN
9606.ENSP00000329943	LRC36_HUMAN
9606.ENSP00000244174	IL9R_HUMAN
9606.ENSP00000322546	O51G1_HUMAN
9606.ENSP00000314223	GPR88_HUMAN
9606.ENSP00000283195	RBP2_HUMAN
9606.ENSP00000233840	NEUR2_HUMAN
9606.ENSP00000262461	S12A2_HUMAN
9606.ENSP00000246112	TLE6_HUMAN
9606.ENSP00000319781	RAB43_HUMAN
9606.ENSP00000349970	ERGI3_HUMAN
9606.ENSP00000311513	RSF1_HUMAN
9606.ENSP00000457016	IN80E_HUMAN
9606.ENSP00000215862	MORC2_HUMAN
9606.ENSP00000329418	SOCS1_HUMAN
9606.ENSP00000206542	OSGEP_HUMAN
9606.ENSP00000262039	PK3C3_HUMAN
9606.ENSP00000338413	UBA1_HUMAN
9606.ENSP00000424243	EYS_HUMAN
9606.ENSP00000315931	SAHH3_HUMAN
9606.ENSP00000366819	UCHL3_HUMAN
9606.ENSP00000377616	KT222_HUMAN
9606.ENSP00000257287	CP135_HUMAN
9606.ENSP00000242351	ZCCHV_HUMAN
9606.ENSP00000386377	MGT5A_HUMAN
9606.ENSP00000466898	PLPR2_HUMAN
9606.ENSP00000299001	PIWL4_HUMAN
9606.ENSP00000367542	Q5TCU3_HUMAN
9606.ENSP00000401566	ECD_HUMAN
9606.ENSP00000342931	PIT1_HUMAN
9606.ENSP00000372689	STAG1_HUMAN
9606.ENSP00000361664	ZEP3_HUMAN
9606.ENSP00000351596	TTC37_HUMAN
9606.ENSP00000310335	REP15_HUMAN
9606.ENSP00000296129	CDCP1_HUMAN
9606.ENSP00000258443	EDAR_HUMAN
9606.ENSP00000306003	ATP5I_HUMAN
9606.ENSP00000371061	CE051_HUMAN
9606.ENSP00000280295	PPR1C_HUMAN
9606.ENSP00000359292	SLF2_HUMAN
9606.ENSP00000433352	LMO7_HUMAN
9606.ENSP00000336661	LRC71_HUMAN
9606.ENSP00000378516	O10W1_HUMAN
9606.ENSP00000365256	CLCN5_HUMAN
9606.ENSP00000393066	S4A10_HUMAN
9606.ENSP00000256460	KCC1A_HUMAN
9606.ENSP00000273450	AL1L1_HUMAN
9606.ENSP00000228567	SYT10_HUMAN
9606.ENSP00000349244	EDRF1_HUMAN
9606.ENSP00000228740	LKHA4_HUMAN
9606.ENSP00000262407	ITA2B_HUMAN
9606.ENSP00000300576	GOG6C_HUMAN
9606.ENSP00000362464	CXB3_HUMAN
9606.ENSP00000363041	CISD1_HUMAN
9606.ENSP00000310856	VN1R4_HUMAN
9606.ENSP00000480332	TPPC3_HUMAN
9606.ENSP00000284818	LY96_HUMAN
9606.ENSP00000352962	PLPR3_HUMAN
9606.ENSP00000386023	BUD31_HUMAN
9606.ENSP00000443113	ZCHC7_HUMAN
9606.ENSP00000279575	PRB4_HUMAN
9606.ENSP00000281187	VP26B_HUMAN
9606.ENSP00000422769	D10OS_HUMAN
9606.ENSP00000464893	UNK_HUMAN
9606.ENSP00000006053	X3CL1_HUMAN
9606.ENSP00000358451	GDAP2_HUMAN
9606.ENSP00000309124	OLR1_HUMAN
9606.ENSP00000316543	RAPH1_HUMAN
9606.ENSP00000360293	SRBS1_HUMAN
9606.ENSP00000441140	NOL8_HUMAN
9606.ENSP00000349270	HBM_HUMAN
9606.ENSP00000378292	K2C80_HUMAN
9606.ENSP00000277526	LCN9_HUMAN
9606.ENSP00000255858	S14L4_HUMAN
9606.ENSP00000416249	GAGE7_HUMAN
9606.ENSP00000322373	PKHF2_HUMAN
9606.ENSP00000268070	ATS17_HUMAN
9606.ENSP00000409652	ZN766_HUMAN
9606.ENSP00000295314	TMOD4_HUMAN
9606.ENSP00000360966	GTR6_HUMAN
9606.ENSP00000381553	CFA53_HUMAN
9606.ENSP00000281537	ZO1_HUMAN
9606.ENSP00000347532	SHOT1_HUMAN
9606.ENSP00000370473	IBP3_HUMAN
9606.ENSP00000314810	EP3B_HUMAN
9606.ENSP00000310036	CD34_HUMAN
9606.ENSP00000320886	MLXPL_HUMAN
9606.ENSP00000400513	FAKD1_HUMAN
9606.ENSP00000297290	BRI3_HUMAN
9606.ENSP00000477341	PPM1K_HUMAN
9606.ENSP00000265872	CCAR1_HUMAN
9606.ENSP00000348206	PLD3B_HUMAN
9606.ENSP00000426083	ADH1G_HUMAN
9606.ENSP00000355799	GPR31_HUMAN
9606.ENSP00000291890	NCTR1_HUMAN
9606.ENSP00000323606	OR6C2_HUMAN
9606.ENSP00000351770	FHAD1_HUMAN
9606.ENSP00000477314	PCDBG_HUMAN
9606.ENSP00000403910	DMAC2_HUMAN
9606.ENSP00000232424	HES1_HUMAN
9606.ENSP00000313936	O2AE1_HUMAN
9606.ENSP00000339720	NDUA4_HUMAN
9606.ENSP00000364512	G6PC2_HUMAN
9606.ENSP00000272641	NXPH2_HUMAN
9606.ENSP00000398350	CK068_HUMAN
9606.ENSP00000359978	HHLA3_HUMAN
9606.ENSP00000401946	TNR6B_HUMAN
9606.ENSP00000264233	DPOLQ_HUMAN
9606.ENSP00000366395	SYVN1_HUMAN
9606.ENSP00000274547	GBRB2_HUMAN
9606.ENSP00000400591	RUXE_HUMAN
9606.ENSP00000329932	LEG9C_HUMAN
9606.ENSP00000328677	C2C4C_HUMAN
9606.ENSP00000252674	ENL_HUMAN
9606.ENSP00000333262	PI5PA_HUMAN
9606.ENSP00000287934	FZD1_HUMAN
9606.ENSP00000353770	RIR2_HUMAN
9606.ENSP00000459028	OR1D5_HUMAN
9606.ENSP00000352927	MTCL1_HUMAN
9606.ENSP00000404074	E9PQL7_HUMAN
9606.ENSP00000412999	ZN805_HUMAN
9606.ENSP00000361785	DS13B_HUMAN
9606.ENSP00000266546	CSTN3_HUMAN
9606.ENSP00000464030	IKKE_HUMAN
9606.ENSP00000369554	IFNA2_HUMAN
9606.ENSP00000405289	ZN778_HUMAN
9606.ENSP00000355094	QKI_HUMAN
9606.ENSP00000476955	NCB2L_HUMAN
9606.ENSP00000356381	KTNA1_HUMAN
9606.ENSP00000318650	GREM2_HUMAN
9606.ENSP00000302851	S23A1_HUMAN
9606.ENSP00000468690	K7ESF4_HUMAN
9606.ENSP00000296099	UCN1_HUMAN
9606.ENSP00000315383	APRV1_HUMAN
9606.ENSP00000309132	B2L14_HUMAN
9606.ENSP00000258200	FBXL8_HUMAN
9606.ENSP00000313967	C1QB_HUMAN
9606.ENSP00000299338	F227B_HUMAN
9606.ENSP00000381185	BCL2_HUMAN
9606.ENSP00000353512	PARP9_HUMAN
9606.ENSP00000336866	RBBP9_HUMAN
9606.ENSP00000347408	AP3M1_HUMAN
9606.ENSP00000368632	GATA3_HUMAN
9606.ENSP00000441953	ORC4_HUMAN
9606.ENSP00000370223	IDH3B_HUMAN
9606.ENSP00000327943	SC5A2_HUMAN
9606.ENSP00000407978	NKX11_HUMAN
9606.ENSP00000359160	TRM13_HUMAN
9606.ENSP00000395995	CC141_HUMAN
9606.ENSP00000257770	5NTD_HUMAN
9606.ENSP00000354053	GL8D2_HUMAN
9606.ENSP00000306888	F151A_HUMAN
9606.ENSP00000373713	SAC1_HUMAN
9606.ENSP00000253055	M3K10_HUMAN
9606.ENSP00000408132	GOG6B_HUMAN
9606.ENSP00000332162	SRARP_HUMAN
9606.ENSP00000359609	LMBD1_HUMAN
9606.ENSP00000261942	FAF2_HUMAN
9606.ENSP00000359498	FMR1N_HUMAN
9606.ENSP00000353362	CAC1A_HUMAN
9606.ENSP00000355492	CTSRE_HUMAN
9606.ENSP00000200652	S22A4_HUMAN
9606.ENSP00000255608	BTBD2_HUMAN
9606.ENSP00000404843	HEMK1_HUMAN
9606.ENSP00000354525	RM24_HUMAN
9606.ENSP00000360190	DB110_HUMAN
9606.ENSP00000359114	COBA1_HUMAN
9606.ENSP00000268138	TICRR_HUMAN
9606.ENSP00000433646	CJ113_HUMAN
9606.ENSP00000305654	TV23B_HUMAN
9606.ENSP00000358865	AINX_HUMAN
9606.ENSP00000320359	IFT22_HUMAN
9606.ENSP00000398495	DBLOH_HUMAN
9606.ENSP00000229195	CNOT2_HUMAN
9606.ENSP00000215754	MIF_HUMAN
9606.ENSP00000362085	CI016_HUMAN
9606.ENSP00000261893	LACTB_HUMAN
9606.ENSP00000368455	AP4A_HUMAN
9606.ENSP00000351520	ENTP4_HUMAN
9606.ENSP00000465517	CR021_HUMAN
9606.ENSP00000348596	SDA1_HUMAN
9606.ENSP00000299698	A2ML1_HUMAN
9606.ENSP00000397351	GRD2I_HUMAN
9606.ENSP00000368766	ADA1D_HUMAN
9606.ENSP00000360166	PRR32_HUMAN
9606.ENSP00000399805	QOR_HUMAN
9606.ENSP00000439189	POTEE_HUMAN
9606.ENSP00000472474	OXLA_HUMAN
9606.ENSP00000307607	RDHE2_HUMAN
9606.ENSP00000374447	LRCH1_HUMAN
9606.ENSP00000346027	RL21_HUMAN
9606.ENSP00000251646	KT33B_HUMAN
9606.ENSP00000398722	CHID1_HUMAN
9606.ENSP00000365530	STXB4_HUMAN
9606.ENSP00000416658	NDK6_HUMAN
9606.ENSP00000350719	SYNE2_HUMAN
9606.ENSP00000238647	I2BPL_HUMAN
9606.ENSP00000292174	CXCR5_HUMAN
9606.ENSP00000355632	GALT2_HUMAN
9606.ENSP00000421489	TIGD5_HUMAN
9606.ENSP00000363832	AOXA_HUMAN
9606.ENSP00000428864	EST5A_HUMAN
9606.ENSP00000259466	OR1L4_HUMAN
9606.ENSP00000366246	GPC6_HUMAN
9606.ENSP00000432568	SPTN2_HUMAN
9606.ENSP00000358494	CA137_HUMAN
9606.ENSP00000385684	HERC3_HUMAN
9606.ENSP00000283285	TACT_HUMAN
9606.ENSP00000382592	KRA53_HUMAN
9606.ENSP00000384924	BOP_HUMAN
9606.ENSP00000437910	HMN5_HUMAN
9606.ENSP00000262450	CHD5_HUMAN
9606.ENSP00000342295	ANR55_HUMAN
9606.ENSP00000305721	IBTK_HUMAN
9606.ENSP00000274787	HIG2A_HUMAN
9606.ENSP00000279441	MMP10_HUMAN
9606.ENSP00000259632	DCTN3_HUMAN
9606.ENSP00000418009	RARR2_HUMAN
9606.ENSP00000332488	SPP2C_HUMAN
9606.ENSP00000415786	GDN_HUMAN
9606.ENSP00000360215	ZBP1_HUMAN
9606.ENSP00000329918	MEX3B_HUMAN
9606.ENSP00000367880	PIGO_HUMAN
9606.ENSP00000367942	GDF9_HUMAN
9606.ENSP00000362392	CF157_HUMAN
9606.ENSP00000353408	MOES_HUMAN
9606.ENSP00000259351	RGPS1_HUMAN
9606.ENSP00000394869	EI2BD_HUMAN
9606.ENSP00000271450	FCG2A_HUMAN
9606.ENSP00000320232	CC168_HUMAN
9606.ENSP00000362339	SAR1A_HUMAN
9606.ENSP00000436767	B0QZA9_HUMAN
